Supplier_ID,Product_Category,Lead_Time_Days,On_Time_Delivery_%,Defect_Rate_%,Price_Variance_%,Order_Quantity,Distance_KM,Supplier_Risk_Score,Delivery_Score,Quality_Score,Cost_Score,Logistics_Score,Risk_Adjusted_Score,Supplier_Final_Score,Rank,Category,Supplier_Final_Score_AHP,Rank_AHP,Cost_Heavy_Score,Simulated_Delay,Stress_Score
131,Food,4,89.05,7.52,4.72,3439,1288,3.46,89.05,24.80000000000001,76.4,74.24,65.4,64.879,587.0,Medium Performer,66.82231378943638,618.0,66.744,5.0394015946079875,68.55264960134801
132,Pharma,15,92.65,5.56,8.79,4289,1212,4.6,92.65,44.400000000000006,56.050000000000004,75.76,54.0,65.6785,558.0,Medium Performer,68.21158293749262,551.0,62.703500000000005,15.964913261556783,68.77127168461081
133,Furniture,15,75.11,1.37,5.59,4529,556,9.85,75.11,86.3,72.05,88.88,1.5,64.1035,621.0,Medium Performer,68.4250331797235,540.0,66.6125,19.092839282344972,60.95429017941376
134,Pharma,12,82.28,0.82,5.01,2313,603,5.83,82.28,91.8,74.95,87.94,41.7,76.01050000000001,140.0,Medium Performer,78.33809162235613,132.0,76.0975,11.668570229419204,76.02785744264519
135,Food,17,82.68,4.73,-8.66,3482,398,5.52,82.68,52.699999999999996,56.7,92.04,44.800000000000004,64.648,601.0,Medium Performer,66.64609587616685,632.0,62.845,22.950854916311368,64.30728627092216
136,Food,5,94.65,7.48,-0.59,2421,1431,3.32,94.65,25.19999999999999,97.05,71.38,66.80000000000001,69.75049999999999,354.0,Medium Performer,72.37651875221552,335.0,75.0955,5.1502967024156066,70.3749258243961
137,Furniture,21,70.04,6.83,-4.2,3136,1765,7.31,70.04,31.700000000000003,79.0,64.7,26.900000000000006,52.637,949.0,Low Performer,55.81204967505613,955.0,58.50300000000001,28.58484311988126,50.013789220029686
138,Apparel,6,79.03,5.57,-3.37,4362,167,1.13,79.03,44.3,83.15,96.66,88.7,74.6625,172.0,Medium Performer,73.89456518964906,269.0,76.73949999999999,6.687092510166789,76.3357268724583
139,Apparel,23,99.44,1.54,3.86,1565,1037,1.45,99.44,84.6,80.7,79.26,85.5,88.113,4.0,Top Performer,89.23194633108825,4.0,85.804,23.96565061344794,86.39358734663801
140,Pharma,22,84.25,2.41,-5.01,2967,176,6.39,84.25,75.9,74.95,96.48,36.1,72.3605,251.0,Medium Performer,75.08967956989247,222.0,73.3255,33.49718555589848,65.68820361102539
141,Electronics,15,81.48,7.07,-2.65,2402,1501,4.08,81.48,29.299999999999997,86.75,69.98,59.2,63.6195,652.0,Medium Performer,65.60261325771003,673.0,68.3965,18.530838554681296,62.86229036132967
142,Pharma,24,73.59,1.87,-4.07,1217,969,9.58,73.59,81.3,79.65,80.62,4.200000000000003,63.25150000000001,666.0,Medium Performer,67.58963431407304,582.0,67.5475,27.25352941896692,57.95911764525826
143,Furniture,17,99.22,2.59,13.71,160,418,9.13,99.22,74.1,31.44999999999999,91.64,8.699999999999989,63.912499999999994,628.0,Medium Performer,69.01827765567765,510.0,56.140499999999996,22.977806248394295,64.76054843790142
144,Furniture,19,70.6,1.47,13.62,4377,1445,7.42,70.6,85.3,31.900000000000006,71.1,25.799999999999997,59.56,783.0,Low Performer,61.79846579227224,821.0,53.324999999999996,17.708033935615436,65.99799151609614
145,Furniture,8,92.12,5.57,5.25,3705,1237,8.36,92.12,44.3,73.75,75.26,16.400000000000006,60.5795,756.0,Medium Performer,65.73718345740281,670.0,63.08250000000001,11.370981742816573,60.36225456429586
146,Furniture,11,93.06,7.58,13.11,3843,203,7.01,93.06,24.200000000000003,34.45,95.94,29.900000000000006,54.70950000000001,915.0,Low Performer,58.18001302138721,910.0,49.5885,12.893221645901411,58.56669458852465
147,Furniture,8,77.31,2.52,9.65,1805,244,2.13,77.31,74.8,51.75,95.12,78.7,74.9075,165.0,Medium Performer,74.09583131277324,262.0,69.8515,10.561260345069499,80.06218491373262
148,Food,2,90.15,4.07,4.75,1627,727,7.89,90.15,59.3,76.25,85.46000000000001,21.10000000000001,66.07350000000001,538.0,Medium Performer,70.53356001417937,429.0,68.28850000000001,1.7808506155907655,67.1922873461023
149,Apparel,24,72.79,5.26,-9.84,1346,1183,2.89,72.79,47.400000000000006,50.8,76.34,71.1,63.160999999999994,673.0,Medium Performer,63.00237067233841,776.0,60.117,26.96435540096162,66.08141114975959
150,Furniture,22,77.71,8.0,9.31,3824,1192,3.91,77.71,20.0,53.449999999999996,76.16,60.9,56.1265,878.0,Low Performer,57.15999361928394,931.0,55.000499999999995,26.420152613120127,58.04746184671997
151,Electronics,20,93.64,1.29,7.56,2270,1312,8.37,93.64,87.1,62.2,73.76,16.30000000000001,69.833,350.0,Medium Performer,74.7806460829493,234.0,67.739,28.121196854474114,67.22970078638147
152,Electronics,17,95.94,4.24,5.38,1022,825,5.83,95.94,57.599999999999994,73.1,83.5,41.7,70.837,305.0,Medium Performer,74.42150554177005,246.0,70.89799999999998,22.71339761738744,68.13165059565314
153,Electronics,20,88.25,3.39,9.01,1080,413,8.74,88.25,66.1,54.95,91.74,12.599999999999994,62.936499999999995,683.0,Medium Performer,67.33240760959471,595.0,61.1665,22.43009184953033,61.129977037617415
154,Electronics,5,85.21,6.99,2.82,2643,902,2.92,85.21,30.099999999999994,85.9,81.96000000000001,70.8,68.329,416.0,Medium Performer,69.58493831974475,486.0,71.943,6.317947757323381,69.94801306066915
155,Food,19,74.78,4.07,7.6,4042,687,6.47,74.78,59.3,62.0,86.26,35.3,62.245000000000005,702.0,Medium Performer,64.419742786246,725.0,62.43700000000001,27.57496258656253,60.45125935335936
156,Electronics,3,71.89,1.33,13.38,4663,1344,1.75,71.89,86.7,33.099999999999994,73.12,82.5,72.019,258.0,Medium Performer,70.69813756351175,418.0,62.989999999999995,3.4800069099464634,84.40249827251338
157,Furniture,2,73.53,5.26,-0.6,963,77,6.79,73.53,47.400000000000006,97.0,98.46,32.099999999999994,64.72500000000001,594.0,Medium Performer,67.30382561739336,596.0,72.797,2.276454015825877,62.68838649604353
158,Pharma,16,76.82,6.28,7.7,2231,1496,7.86,76.82,37.199999999999996,61.5,70.08,21.39999999999999,52.859,944.0,Low Performer,56.511542289968084,944.0,54.547,13.152945143190678,55.566763714202324
159,Electronics,6,80.25,0.52,1.89,3247,97,6.26,80.25,94.8,90.55,98.06,37.400000000000006,78.6435,81.0,Medium Performer,81.08688354011579,67.0,82.1185,6.865113197588627,76.39622170060284
160,Food,21,81.43,6.94,6.86,1512,226,3.4,81.43,30.599999999999994,65.69999999999999,95.48,66.0,64.682,599.0,Medium Performer,65.38845941155618,682.0,64.849,17.89356643752501,65.03410839061874
161,Food,12,80.39,1.9,9.07,2428,10,1.28,80.39,81.0,54.65,99.8,87.2,79.9845,61.0,Medium Performer,78.77570157154672,114.0,74.46549999999999,14.125596770320303,83.61610080741993
162,Electronics,11,77.17,4.64,-8.86,3504,1168,2.08,77.17,53.6,55.7,76.64,79.2,68.41000000000001,415.0,Medium Performer,68.09799844026941,560.0,65.193,15.373897315134041,73.64902567121649
163,Pharma,3,85.29,3.62,6.17,3603,1730,6.6,85.29,63.8,69.15,65.4,34.0,65.2495,575.0,Medium Performer,68.81776939619519,525.0,65.6605,2.3282163149719106,70.19044592125702
164,Electronics,4,94.76,5.9,-4.33,1357,1384,9.41,94.76,41.0,78.35,72.32,5.900000000000006,58.842499999999994,810.0,Low Performer,65.01259298121234,699.0,62.6915,5.787367059696632,58.96815823507584
165,Food,24,78.39,3.28,6.75,1239,149,2.86,78.39,67.2,66.25,97.02,71.4,74.2365,190.0,Medium Performer,74.17330736145576,257.0,72.7175,27.214928992050247,72.44376775198745
166,Apparel,24,98.27,7.02,1.71,737,627,7.62,98.27,29.80000000000001,91.45,87.46000000000001,23.799999999999997,64.1545,617.0,Medium Performer,69.3647140021269,495.0,69.9375,28.669608637792294,55.80009784055193
167,Furniture,13,96.2,5.98,9.34,4711,142,8.8,96.2,40.199999999999996,53.3,97.16,12.0,59.020999999999994,802.0,Low Performer,64.0387402103273,740.0,57.451,14.29370857163979,58.52657285709005
168,Food,21,74.85,5.36,-6.91,1257,1653,5.69,74.85,46.4,65.45,66.94,43.099999999999994,59.1865,794.0,Low Performer,61.381958241758234,832.0,60.3165,18.004405093295627,61.58639872667609
169,Electronics,6,93.59,6.47,5.66,1944,187,7.02,93.59,35.3,71.7,96.26,29.80000000000001,63.243,669.0,Medium Performer,67.2274733309701,601.0,64.969,6.260412990844511,63.10739675228887
170,Furniture,6,87.24,6.16,-3.04,4972,819,8.34,87.24,38.4,84.8,83.62,16.599999999999994,60.174,766.0,Medium Performer,64.95893255346803,700.0,65.66,9.716892082139381,58.130776979465146
171,Electronics,7,87.0,0.77,11.32,1861,1391,3.35,87.0,92.3,43.4,72.18,66.5,76.203,135.0,Medium Performer,77.18396894718184,163.0,68.243,6.8655363052451674,84.73361592368872
172,Electronics,10,81.73,3.46,13.21,3233,389,3.67,81.73,65.4,33.94999999999999,92.22,63.3,67.8435,447.0,Medium Performer,68.2030398912915,552.0,60.025499999999994,8.8229152765489,75.40177118086278
173,Apparel,3,85.03,7.48,14.91,3847,917,1.01,85.03,25.19999999999999,25.450000000000003,81.66,89.9,61.77250000000001,719.0,Medium Performer,60.969325085667016,843.0,52.6045,3.684774616444262,74.11130634588893
174,Furniture,22,81.92,1.44,9.9,1694,1904,9.67,81.92,85.6,50.5,61.92,3.299999999999997,60.403,761.0,Medium Performer,65.3876448068061,683.0,57.866,26.022583333241805,61.199354166689545
175,Furniture,13,86.19,6.03,8.84,4018,667,9.26,86.19,39.699999999999996,55.8,86.66,7.400000000000006,54.298,920.0,Low Performer,59.11250937019968,892.0,54.483999999999995,14.759342543931314,54.63266436401717
176,Apparel,4,88.84,7.81,-4.61,2766,459,7.88,88.84,21.900000000000006,76.95,90.82,21.200000000000003,56.9915,865.0,Low Performer,61.41809372562921,831.0,61.3425,4.811558354681805,56.782110411329555
177,Food,21,90.23,0.89,-1.6,240,595,1.71,90.23,91.1,92.0,88.1,82.9,89.03399999999999,1.0,Top Performer,89.56820687699397,3.0,89.71100000000001,27.90565096492386,84.08108725876903
178,Electronics,23,85.97,5.62,1.64,1385,472,5.03,85.97,43.8,91.8,90.56,49.699999999999996,69.50699999999999,369.0,Medium Performer,72.00823509393831,355.0,74.595,24.899047440987555,63.64273813975311
179,Pharma,13,91.64,4.01,9.33,4853,999,1.92,91.64,59.900000000000006,53.35,80.02,80.8,74.6315,174.0,Medium Performer,75.17541004371971,219.0,69.1025,16.105466541534803,79.0586333646163
180,Electronics,18,74.24,4.84,12.87,3156,1141,1.14,74.24,51.6,35.650000000000006,77.18,88.6,65.95750000000001,540.0,Medium Performer,64.53839378470991,723.0,58.6535,25.285948783668015,72.28851280408298
181,Electronics,11,76.36,1.14,-5.27,428,131,6.55,76.36,88.6,73.65,97.38,34.5,72.7435,231.0,Medium Performer,74.88331085903344,226.0,73.68249999999999,11.01036493313945,72.11240876671513
182,Food,15,94.56,0.82,13.06,4532,26,9.65,94.56,91.8,34.7,99.48,3.5,67.171,482.0,Medium Performer,72.05661004371972,352.0,59.89,11.03345596818411,69.70663600795397
183,Electronics,24,79.68,5.5,7.39,3879,1229,9.13,79.68,45.0,63.050000000000004,75.42,8.699999999999989,53.89349999999999,923.0,Low Performer,58.44721855134113,907.0,55.850500000000004,32.019880762060396,50.3400298094849
184,Apparel,18,70.69,6.67,5.27,665,336,7.27,70.69,33.3,73.65,93.28,27.30000000000001,55.3675,899.0,Low Performer,57.88354845799361,921.0,59.99850000000001,30.6106652721707,50.16983368195733
185,Apparel,19,74.61,6.37,-5.0,2380,327,1.87,74.61,36.3,75.0,93.46,81.3,68.31400000000001,419.0,Medium Performer,67.67499113789435,576.0,69.973,22.7720523161345,67.35948692096638
186,Furniture,20,76.71,4.58,-8.61,1804,818,3.47,76.71,54.2,56.95,83.64,65.3,66.52950000000001,516.0,Medium Performer,66.93942209618339,611.0,64.27350000000001,24.807728804263824,67.85056779893404
187,Pharma,18,98.72,1.25,4.21,513,1512,3.88,98.72,87.5,78.95,69.76,61.2,82.5495,27.0,Top Performer,85.32860482098546,16.0,81.0325,20.535089640861635,81.72122758978459
188,Electronics,15,87.19,5.66,6.29,1016,1285,7.87,87.19,43.4,68.55,74.3,21.299999999999997,58.979499999999994,805.0,Low Performer,63.40291048091693,755.0,60.735499999999995,22.764182524530778,57.2814543688673
189,Electronics,10,97.98,2.31,-4.73,4317,512,8.22,97.98,76.9,76.35,89.76,17.799999999999997,72.6075,237.0,Medium Performer,77.6984263499941,148.0,73.34450000000001,11.844486134110266,70.20887846647243
190,Food,9,87.25,7.33,3.91,3208,128,4.47,87.25,26.700000000000003,80.45,97.44,55.300000000000004,65.7215,552.0,Medium Performer,67.7364103273071,573.0,68.98649999999999,10.464184511973118,64.69645387200673
191,Apparel,3,84.38,6.79,11.41,3674,1707,4.76,84.38,32.099999999999994,42.95,65.86,52.400000000000006,56.847500000000004,866.0,Low Performer,58.938948505258175,897.0,52.774499999999996,4.146518288561522,66.18337042785961
192,Pharma,14,79.41,5.82,10.88,4988,719,1.4,79.41,41.8,45.599999999999994,85.62,86.0,66.875,500.0,Medium Performer,66.02128930639253,653.0,61.663999999999994,15.444035705848897,72.94149107353778
193,Furniture,8,88.19,7.62,13.18,739,1531,3.6,88.19,23.799999999999997,34.099999999999994,69.38,64.0,57.260000000000005,858.0,Low Performer,58.737192792154076,902.0,50.871,7.544490078278633,67.11137748043035
194,Apparel,10,74.18,0.74,-0.85,2672,1519,5.06,74.18,92.6,95.75,69.62,49.400000000000006,76.60849999999999,128.0,Medium Performer,78.50703091102446,125.0,81.2405,13.764600759091387,75.60384981022716
195,Furniture,23,96.95,6.02,-2.05,2262,54,2.05,96.95,39.800000000000004,89.75,98.92,79.5,78.2895,86.0,Medium Performer,79.52837844735909,96.0,80.5795,24.878882844708126,72.84277928882297
196,Food,23,94.88,2.98,8.74,432,323,5.08,94.88,70.2,56.3,93.54,49.2,73.65299999999999,203.0,Medium Performer,76.1715324825712,194.0,69.455,23.11288387269034,72.79177903182742
197,Food,12,79.53,7.3,0.78,2306,1212,8.68,79.53,27.0,96.1,75.76,13.200000000000003,55.24,904.0,Low Performer,60.03819605340895,867.0,64.497,19.440115580575647,50.07247110485609
198,Electronics,15,98.58,2.5,-7.81,3860,1927,6.23,98.58,75.0,60.95,61.46,37.699999999999996,71.1525,294.0,Medium Performer,75.40150185513411,216.0,67.8495,17.464209590331862,73.45394760241703
199,Pharma,5,94.76,5.94,-2.93,3553,427,1.71,94.76,40.599999999999994,85.35,91.46000000000001,82.9,77.1065,111.0,Medium Performer,78.05341734609476,140.0,78.5255,6.494226082297333,77.94144347942567
200,Furniture,14,89.99,7.08,0.46,1462,565,2.73,89.99,29.200000000000003,97.7,88.7,72.7,72.36200000000001,250.0,Medium Performer,73.8865425262909,270.0,77.808,16.882679074821773,68.75183023129456
201,Apparel,3,73.65,0.81,-2.69,1633,1816,5.27,73.65,91.9,86.55,63.68,47.300000000000004,73.88050000000001,199.0,Medium Performer,75.8712303202174,204.0,76.8655,3.0682083057778025,77.44544792355556
202,Food,24,84.35,3.48,-1.69,421,1111,4.25,84.35,65.2,91.55,77.78,57.5,74.6155,176.0,Medium Performer,76.66068205128204,178.0,78.3555,32.10928137610523,68.7351796559737
203,Electronics,6,85.18,6.22,-2.66,660,335,4.23,85.18,37.800000000000004,86.7,93.3,57.699999999999996,68.879,394.0,Medium Performer,70.70768613966678,416.0,72.926,7.577494780544068,68.27562630486399
204,Electronics,12,76.98,3.91,-8.96,165,1723,5.76,76.98,60.9,55.199999999999996,65.53999999999999,42.400000000000006,61.63300000000001,725.0,Medium Performer,63.850943211627076,743.0,59.81,12.81748840406416,66.86562789898396
205,Furniture,7,72.4,2.5,5.93,496,1390,6.26,72.4,75.0,70.35,72.2,37.400000000000006,65.7225,551.0,Medium Performer,67.92309819213045,567.0,66.9325,9.006466472998873,68.94838338175029
206,Food,19,93.3,2.15,4.93,1441,1449,8.17,93.3,78.5,75.35,71.02,18.299999999999997,69.67949999999999,361.0,Medium Performer,74.75688748670683,235.0,70.5795,20.845621642305993,67.3135945894235
207,Pharma,22,73.66,1.49,6.33,3374,1996,4.07,73.66,85.1,68.35,60.08,59.3,71.4935,286.0,Medium Performer,72.56804109653785,326.0,70.5775,21.540220415522466,74.12994489611938
208,Food,11,87.83,6.93,-5.19,1390,524,8.25,87.83,30.700000000000003,74.05,89.52,17.5,57.5835,845.0,Low Performer,62.1157349166962,812.0,61.20049999999999,10.54753204042533,56.37061698989367
209,Furniture,5,98.09,4.82,-2.61,4560,223,4.05,98.09,51.8,86.95,95.54,59.5,76.8735,120.0,Medium Performer,79.45236665485052,97.0,78.8895,6.2700586209629785,75.77998534475925
210,Furniture,10,96.28,1.07,5.49,2989,1887,1.5,96.28,89.3,72.55,62.26,85.0,85.31750000000001,11.0,Top Performer,86.44959437551695,11.0,81.4845,11.234538140143112,89.83636546496422
211,Food,7,78.33,3.37,4.99,3749,83,5.99,78.33,66.3,75.05,98.34,40.099999999999994,69.1855,383.0,Medium Performer,71.21949384379062,388.0,71.0425,10.502385626661546,68.55690359333461
212,Furniture,3,95.54,3.26,2.66,1123,1596,6.29,95.54,67.4,86.7,68.08,37.1,72.745,230.0,Medium Performer,77.06320945291267,166.0,75.306,3.574225131997226,74.11644371700069
213,Food,18,70.01,1.86,-1.24,4863,1612,9.41,70.01,81.4,93.8,67.75999999999999,5.900000000000006,63.379,659.0,Medium Performer,67.80746638307929,570.0,70.77300000000001,18.7732681435671,59.634182964108234
214,Apparel,6,70.53,3.77,12.82,3619,518,7.53,70.53,62.3,35.900000000000006,89.64,24.700000000000003,56.022999999999996,881.0,Low Performer,58.10130443105282,914.0,51.8,7.3893811663726945,62.53515470840682
215,Food,7,88.08,2.99,-1.51,3200,341,9.26,88.08,70.1,92.45,93.18,7.400000000000006,68.6145,405.0,Medium Performer,73.81071676710387,273.0,74.4215,6.588025749795551,64.74799356255112
216,Food,13,80.94,3.06,1.39,1655,1126,9.18,80.94,69.4,93.05,77.48,8.200000000000003,64.9775,584.0,Medium Performer,69.92496344086021,461.0,71.6135,15.381258774635771,60.789685306341056
217,Furniture,24,81.59,6.04,6.95,4707,697,6.44,81.59,39.6,65.25,86.06,35.599999999999994,59.8905,777.0,Low Performer,62.70171733427863,791.0,61.0215,30.332000527095722,56.61449986822607
218,Furniture,22,86.93,2.17,3.58,2344,666,5.75,86.93,78.3,82.1,86.68,42.5,75.137,157.0,Medium Performer,77.95456233014298,142.0,76.82400000000001,27.26095815359534,70.11726046160118
219,Electronics,11,75.75,5.31,-1.33,3712,1552,6.02,75.75,46.900000000000006,93.35,68.96000000000001,39.800000000000004,63.3085,665.0,Medium Performer,66.1321065106936,651.0,70.0685,16.06615984714347,61.59596003821414
220,Electronics,23,76.35,4.78,0.89,4532,1302,9.8,76.35,52.199999999999996,95.55,73.96000000000001,2.0,58.083499999999994,834.0,Low Performer,63.27033137185394,761.0,66.84849999999999,39.54857877888447,47.75035530527888
221,Apparel,22,84.54,4.76,9.86,4847,1409,7.96,84.54,52.400000000000006,50.7,71.82,20.400000000000006,57.32900000000001,854.0,Low Performer,61.36803263618102,833.0,55.375000000000014,29.354148433901653,56.99646289152459
222,Electronics,7,92.63,5.47,-3.05,1033,1867,1.96,92.63,45.300000000000004,84.75,62.66,80.4,74.1725,193.0,Medium Performer,75.6922454448777,208.0,75.57449999999999,10.050314858899727,77.06992128527507
223,Food,9,88.58,4.61,-6.44,401,1037,8.01,88.58,53.9,67.8,79.26,19.900000000000006,62.12500000000001,708.0,Medium Performer,66.579213423136,633.0,63.137,15.37823278738303,61.75044180315424
224,Furniture,3,78.92,7.09,-2.17,1774,1171,2.53,78.92,29.099999999999994,89.15,76.58,74.7,66.9215,496.0,Medium Performer,67.61699402103272,579.0,71.6695,2.9962644913101144,69.93093387717246
225,Electronics,13,82.91,5.57,11.24,2001,1264,5.03,82.91,44.3,43.8,74.72,49.699999999999996,59.92999999999999,774.0,Low Performer,61.85246524872976,820.0,55.699,15.93963126281502,65.24259218429624
226,Electronics,14,75.12,4.6,-7.78,1329,609,2.89,75.12,54.0,61.1,87.82,71.1,68.203,422.0,Medium Performer,68.09405116388986,561.0,66.656,15.461609710157354,71.18959757246066
227,Apparel,22,72.24,6.72,14.79,1957,1562,7.21,72.24,32.8,26.05000000000001,68.76,27.900000000000006,46.2355,996.0,Low Performer,48.67457695852534,999.0,41.18650000000001,30.107693925148716,50.70807651871282
228,Apparel,8,93.48,5.05,3.53,4898,1085,8.9,93.48,49.5,82.35,78.3,11.0,62.8015,687.0,Medium Performer,68.44044083658277,539.0,66.8985,10.034590271162593,60.98635243220936
229,Food,11,77.96,2.68,14.62,1074,1679,3.61,77.96,73.2,26.900000000000006,66.42,63.9,65.14500000000001,578.0,Medium Performer,65.58701351766513,674.0,55.874,11.399448896211346,75.91513777594716
230,Furniture,14,75.33,2.05,13.47,595,1756,1.74,75.33,79.5,32.64999999999999,64.88,82.6,70.37950000000001,323.0,Medium Performer,69.51179498995627,490.0,61.271499999999996,16.830653885771724,80.14983652855707
231,Apparel,18,90.75,1.64,1.32,4224,334,3.69,90.75,83.6,93.4,93.32,63.1,84.087,14.0,Top Performer,85.87143811887037,15.0,86.357,25.368921862761187,78.0202695343097
232,Electronics,22,88.54,7.25,-5.04,2431,1001,7.05,88.54,27.5,74.8,79.98,29.5,58.555,813.0,Low Performer,62.599269951553815,794.0,61.81099999999999,20.663611623489707,56.21909709412758
233,Furniture,15,89.0,5.83,-5.88,938,1938,3.96,89.0,41.7,70.6,61.24,60.4,65.919,542.0,Medium Performer,68.29018960179604,548.0,66.03399999999999,15.607966333083063,68.87300841672923
234,Furniture,3,76.87,7.53,-4.0,1155,1764,3.5,76.87,24.700000000000003,80.0,64.72,65.0,60.708000000000006,752.0,Medium Performer,62.00899314663831,815.0,64.536,3.0316349489749146,65.88459126275627
235,Electronics,23,76.98,5.02,7.75,2599,726,2.66,76.98,49.800000000000004,61.25,85.48,73.4,67.9595,440.0,Medium Performer,67.91461089448185,568.0,66.3515,29.101424155239783,67.76964396119006
