Supplier_ID,Product_Category,Lead_Time_Days,On_Time_Delivery_%,Defect_Rate_%,Price_Variance_%,Order_Quantity,Distance_KM,Supplier_Risk_Score,Delivery_Score,Quality_Score,Cost_Score,Logistics_Score,Risk_Adjusted_Score,Supplier_Final_Score,Rank,Category
781,Apparel,19,78.15,3.99,3.13,2942,1845,4.94,78.15,60.099999999999994,84.35,63.1,50.599999999999994,67.5525,467.0,Medium Performer
782,Electronics,18,84.19,7.06,-7.22,704,1648,8.36,84.19,29.400000000000006,63.9,67.03999999999999,16.400000000000006,52.176,954.0,Low Performer
783,Electronics,20,99.52,2.03,11.7,809,1592,5.94,99.52,79.7,41.5,68.16,40.599999999999994,70.94200000000001,300.0,Medium Performer
784,Food,10,78.07,1.46,-2.57,1848,48,9.37,78.07,85.4,87.15,99.04,6.300000000000011,69.00750000000001,389.0,Medium Performer
785,Pharma,5,82.21,2.64,-5.94,3021,1318,9.53,82.21,73.6,70.3,73.64,4.700000000000003,61.91199999999999,716.0,Medium Performer
786,Electronics,22,96.74,4.49,6.89,4561,831,1.62,96.74,55.099999999999994,65.55000000000001,83.38,83.8,77.7275,99.0,Medium Performer
787,Apparel,3,70.09,4.33,-9.05,3476,611,5.11,70.09,56.7,54.75,87.78,48.9,61.9725,714.0,Medium Performer
788,Furniture,5,71.19,6.65,5.5,304,1630,6.49,71.19,33.5,72.5,67.4,35.099999999999994,54.367000000000004,918.0,Low Performer
789,Electronics,3,88.12,3.53,7.45,3873,794,3.3,88.12,64.7,62.75,84.12,67.0,73.83550000000001,200.0,Medium Performer
790,Electronics,16,97.22,4.13,-4.63,1926,1369,4.66,97.22,58.7,76.85,72.62,53.4,73.31049999999999,210.0,Medium Performer
791,Food,3,77.17,0.6,-8.95,2807,1221,7.1,77.17,94.0,55.25,75.58,29.0,68.2965,420.0,Medium Performer
792,Pharma,5,84.09,3.57,-0.91,2674,680,3.04,84.09,64.30000000000001,95.45,86.4,69.6,78.1795,91.0,Medium Performer
793,Furniture,7,83.51,5.36,-7.54,4171,1276,6.42,83.51,46.4,62.3,74.48,35.8,60.605999999999995,755.0,Medium Performer
794,Apparel,8,84.19,0.62,-7.09,3054,1106,7.28,84.19,93.8,64.55,77.88,27.200000000000003,71.61749999999999,282.0,Medium Performer
795,Furniture,11,88.68,2.61,-3.64,4566,488,1.81,88.68,73.9,81.8,90.24,81.9,82.75300000000001,25.0,Top Performer
796,Apparel,20,84.09,2.06,-2.61,3784,570,5.48,84.09,79.4,86.95,88.6,45.199999999999996,76.0195,139.0,Medium Performer
797,Pharma,20,83.42,0.81,3.25,1294,110,3.37,83.42,91.9,83.75,97.8,66.3,83.60350000000001,17.0,Top Performer
798,Apparel,23,84.23,4.09,6.96,1058,523,7.52,84.23,59.1,65.2,89.53999999999999,24.80000000000001,63.73800000000001,642.0,Medium Performer
799,Food,13,87.73,1.86,4.82,4364,1789,2.71,87.73,81.4,75.9,64.22,72.9,79.056,75.0,Medium Performer
800,Food,4,86.11,6.07,-6.29,1560,185,9.03,86.11,39.3,68.55,96.3,9.700000000000003,57.5105,848.0,Low Performer
801,Food,14,95.62,6.86,-5.7,2009,247,4.88,95.62,31.39999999999999,71.5,95.06,51.2,67.007,488.0,Medium Performer
802,Food,19,71.48,4.59,11.97,2558,919,2.78,71.48,54.1,40.15,81.62,72.2,63.593500000000006,653.0,Medium Performer
803,Furniture,9,95.0,7.86,3.96,4808,1092,4.94,95.0,21.39999999999999,80.2,78.16,50.599999999999994,63.815999999999995,636.0,Medium Performer
804,Pharma,22,95.32,3.88,11.75,2732,1898,4.68,95.32,61.2,41.25,62.04,53.2,66.92750000000001,495.0,Medium Performer
805,Apparel,16,78.55,4.35,-0.71,1039,1132,4.86,78.55,56.5,96.45,77.36,51.4,70.1735,333.0,Medium Performer
806,Apparel,2,83.89,7.92,5.36,4334,1987,6.27,83.89,20.799999999999997,73.2,60.26,37.300000000000004,54.83299999999999,911.0,Low Performer
807,Food,4,83.16,2.24,3.09,304,880,5.69,83.16,77.6,84.55,82.4,43.099999999999994,73.8905,198.0,Medium Performer
808,Food,9,76.56,7.57,-2.02,4213,1987,2.35,76.56,24.299999999999997,89.9,60.26,76.5,63.854,632.0,Medium Performer
809,Electronics,5,81.9,0.82,1.75,4761,504,1.59,81.9,91.8,91.25,89.92,84.1,87.0195,5.0,Top Performer
810,Pharma,17,71.33,3.85,2.56,4502,956,7.56,71.33,61.5,87.2,80.88,24.400000000000006,62.822,686.0,Medium Performer
811,Furniture,24,78.33,1.03,-4.98,305,1547,6.04,78.33,89.7,75.1,69.06,39.6,72.015,259.0,Medium Performer
812,Apparel,11,94.5,5.97,-2.12,1057,764,4.23,94.5,40.300000000000004,89.4,84.72,57.699999999999996,71.847,267.0,Medium Performer
813,Electronics,13,78.54,5.06,9.79,1805,1330,8.28,78.54,49.400000000000006,51.050000000000004,73.4,17.200000000000003,54.349500000000006,919.0,Low Performer
814,Electronics,15,94.55,5.8,12.89,2621,220,4.49,94.55,42.0,35.55,95.6,55.099999999999994,64.77749999999999,593.0,Medium Performer
815,Apparel,15,85.95,3.31,-1.01,3958,1156,8.16,85.95,66.9,94.95,76.88,18.400000000000006,68.1205,426.0,Medium Performer
816,Furniture,3,96.4,3.27,-2.33,3047,1262,3.75,96.4,67.3,88.35,74.76,62.5,78.9735,76.0,Medium Performer
817,Electronics,24,87.24,0.84,-5.12,2853,1627,1.66,87.24,91.6,74.4,67.46000000000001,83.4,83.658,16.0,Top Performer
818,Electronics,6,70.89,3.12,6.96,3815,1689,9.39,70.89,68.8,65.2,66.22,6.099999999999994,56.089,880.0,Low Performer
819,Pharma,6,90.26,7.47,-1.92,4429,1421,4.55,90.26,25.299999999999997,90.4,71.58,54.5,65.021,582.0,Medium Performer
820,Furniture,7,71.35,3.34,14.69,3433,149,8.13,71.35,66.6,26.549999999999997,97.02,18.69999999999999,55.47949999999999,897.0,Low Performer
821,Electronics,14,83.52,6.74,-1.86,148,550,3.51,83.52,32.599999999999994,90.7,89.0,64.9,68.69099999999999,400.0,Medium Performer
822,Furniture,10,97.88,6.82,-0.15,246,1424,6.82,97.88,31.799999999999997,99.25,71.52,31.799999999999997,65.7135,554.0,Medium Performer
823,Apparel,23,74.96,3.3,5.08,2579,279,8.86,74.96,67.0,74.6,94.42,11.400000000000006,62.15,706.0,Medium Performer
824,Food,16,81.7,5.24,10.04,927,1792,1.37,81.7,47.599999999999994,49.800000000000004,64.16,86.3,67.556,466.0,Medium Performer
825,Electronics,15,91.9,1.22,1.74,1918,1045,8.48,91.9,87.8,91.3,79.1,15.199999999999989,74.16499999999999,194.0,Medium Performer
826,Pharma,8,96.47,1.28,0.57,2715,1900,6.14,96.47,87.2,97.15,62.0,38.6,79.2335,69.0,Medium Performer
827,Apparel,21,90.13,0.86,14.89,1438,1422,6.47,90.13,91.4,25.549999999999997,71.56,35.3,67.93749999999999,442.0,Medium Performer
828,Furniture,3,77.75,4.86,-9.74,2465,1370,5.71,77.75,51.4,51.3,72.6,42.9,59.709999999999994,780.0,Low Performer
829,Apparel,8,90.24,3.7,12.38,619,515,8.87,90.24,63.0,38.099999999999994,89.7,11.300000000000011,59.767,779.0,Low Performer
830,Electronics,7,78.9,4.61,-6.27,2687,1139,1.39,78.9,53.9,68.65,77.22,86.1,72.3845,249.0,Medium Performer
831,Furniture,18,91.55,4.41,9.65,1115,41,3.35,91.55,55.9,51.75,99.18,66.5,72.4205,247.0,Medium Performer
832,Food,3,98.62,3.13,5.45,471,1107,8.88,98.62,68.7,72.75,77.86,11.199999999999989,67.69949999999999,458.0,Medium Performer
833,Apparel,4,91.64,5.58,-1.45,2933,1204,7.77,91.64,44.2,92.75,75.92,22.30000000000001,64.5065,602.0,Medium Performer
834,Electronics,6,95.89,6.19,11.85,1254,1882,1.16,95.89,38.099999999999994,40.75,62.36,88.4,68.32050000000001,417.0,Medium Performer
835,Pharma,6,70.06,0.61,-9.68,594,1102,5.65,70.06,93.9,51.6,77.96000000000001,43.5,68.729,398.0,Medium Performer
836,Furniture,2,91.53,2.05,-4.33,4216,822,5.77,91.53,79.5,78.35,83.56,42.300000000000004,75.9025,143.0,Medium Performer
837,Apparel,9,94.89,5.85,4.17,3689,371,4.61,94.89,41.5,79.15,92.58,53.9,70.7525,309.0,Medium Performer
838,Apparel,13,71.22,3.4,-1.21,1273,1682,3.68,71.22,66.0,93.95,66.36,63.199999999999996,71.2345,291.0,Medium Performer
839,Food,5,96.15,5.47,5.26,3222,1466,7.14,96.15,45.300000000000004,73.7,70.68,28.60000000000001,64.013,625.0,Medium Performer
840,Food,14,77.7,3.1,-9.4,817,938,2.87,77.7,69.0,53.0,81.24,71.3,70.894,303.0,Medium Performer
841,Pharma,24,89.96,3.43,-7.09,3707,109,8.19,89.96,65.69999999999999,64.55,97.82,18.10000000000001,66.4975,518.0,Medium Performer
842,Pharma,16,94.01,1.69,-6.82,704,1691,8.23,94.01,83.1,65.9,66.18,17.69999999999999,69.02099999999999,388.0,Medium Performer
843,Electronics,12,89.88,2.44,-5.27,2496,18,4.74,89.88,75.6,73.65,99.64,52.599999999999994,77.3955,106.0,Medium Performer
844,Electronics,11,72.77,5.04,1.48,270,1607,3.55,72.77,49.6,92.6,67.86,64.5,67.807,449.0,Medium Performer
845,Pharma,4,87.89,3.75,8.8,3716,706,3.55,87.89,62.5,56.0,85.88,64.5,71.88000000000001,265.0,Medium Performer
846,Pharma,23,86.49,6.31,12.64,4327,1062,5.34,86.49,36.900000000000006,36.8,78.76,46.6,57.888,838.0,Low Performer
847,Furniture,15,97.01,6.89,10.88,4452,1926,7.48,97.01,31.10000000000001,45.599999999999994,61.48,25.19999999999999,54.906,910.0,Low Performer
848,Food,17,82.13,4.56,-5.08,2619,1147,4.23,82.13,54.400000000000006,74.6,77.06,57.699999999999996,68.67500000000001,401.0,Medium Performer
849,Electronics,11,79.63,6.19,1.03,1063,471,6.49,79.63,38.099999999999994,94.85,90.58,35.099999999999994,63.7195,644.0,Medium Performer
850,Food,11,92.5,2.8,-5.01,2101,930,4.44,92.5,72.0,74.95,81.4,55.599999999999994,76.2525,133.0,Medium Performer
851,Food,13,82.38,3.61,-3.39,4035,1176,3.74,82.38,63.9,83.05,76.48,62.599999999999994,73.31450000000001,209.0,Medium Performer
852,Pharma,10,89.38,5.85,2.59,4993,399,1.22,89.38,41.5,87.05,92.02,87.8,77.00849999999998,114.0,Medium Performer
853,Furniture,2,89.39,3.4,-8.3,4949,641,1.04,89.39,66.0,58.5,87.18,89.6,78.73,79.0,Medium Performer
854,Apparel,6,96.64,4.91,-4.55,4360,691,3.04,96.64,50.9,77.25,86.18,69.6,75.8425,145.0,Medium Performer
855,Furniture,21,87.96,1.89,13.38,3069,166,4.66,87.96,81.1,33.099999999999994,96.68,53.4,71.976,263.0,Medium Performer
856,Furniture,9,85.06,5.0,1.65,3731,344,8.66,85.06,50.0,91.75,93.12,13.400000000000006,63.7725,639.0,Medium Performer
857,Food,12,74.17,6.96,1.13,1493,1894,8.19,74.17,30.400000000000006,94.35,62.12,18.10000000000001,53.83550000000001,925.0,Low Performer
858,Furniture,13,73.47,7.01,-9.64,4246,269,3.4,73.47,29.900000000000006,51.8,94.62,66.0,59.94800000000001,773.0,Low Performer
859,Electronics,2,74.63,5.93,-3.82,3060,91,3.2,74.63,40.7,80.9,98.18,68.0,68.11699999999999,428.0,Medium Performer
860,Food,23,75.16,6.09,11.66,622,763,3.05,75.16,39.1,41.7,84.74,69.5,60.952000000000005,745.0,Medium Performer
861,Electronics,21,89.14,4.68,-5.88,1382,1474,4.05,89.14,53.2,70.6,70.52,59.5,69.584,367.0,Medium Performer
862,Apparel,12,92.23,4.89,0.38,4803,1978,5.48,92.23,51.1,98.1,60.44,45.199999999999996,70.243,330.0,Medium Performer
863,Food,6,85.9,1.5,-9.64,4052,1205,4.95,85.9,85.0,51.8,75.9,50.5,72.47999999999999,245.0,Medium Performer
864,Apparel,16,94.87,3.83,1.96,3184,1264,2.96,94.87,61.7,90.2,74.72,70.4,78.968,77.0,Medium Performer
865,Food,6,99.74,3.88,-9.47,4136,729,2.17,99.74,61.2,52.65,85.42,78.3,77.3215,108.0,Medium Performer
866,Pharma,13,94.6,7.69,10.49,275,84,1.11,94.6,23.099999999999994,47.55,98.32,88.9,68.8995,392.0,Medium Performer
867,Furniture,6,90.85,3.73,10.62,4250,1303,2.39,90.85,62.7,46.900000000000006,73.94,76.1,72.57900000000001,240.0,Medium Performer
868,Pharma,18,85.97,4.62,9.69,2047,1932,7.35,85.97,53.8,51.550000000000004,61.36,26.5,58.40950000000001,820.0,Low Performer
869,Apparel,18,83.47,4.5,-2.92,821,635,3.19,83.47,55.0,85.4,87.3,68.1,73.95100000000001,196.0,Medium Performer
870,Furniture,13,72.53,5.28,10.93,4574,71,5.22,72.53,47.199999999999996,45.35,98.58,47.800000000000004,59.7795,778.0,Low Performer
871,Food,16,81.98,6.11,3.57,483,883,6.32,81.98,38.9,82.15,82.34,36.8,62.2355,703.0,Medium Performer
872,Furniture,16,97.3,2.19,-0.65,3149,329,8.98,97.3,78.1,96.75,93.42,10.199999999999989,74.60949999999998,177.0,Medium Performer
873,Electronics,7,94.24,4.47,5.63,2779,111,9.0,94.24,55.300000000000004,71.85,97.78,10.0,64.6525,600.0,Medium Performer
874,Furniture,13,76.48,6.69,-9.69,3457,1462,7.71,76.48,33.099999999999994,51.550000000000004,70.76,22.900000000000006,50.607499999999995,980.0,Low Performer
875,Electronics,21,84.0,3.97,-6.43,3190,883,1.32,84.0,60.3,67.85,82.34,86.8,76.04650000000001,138.0,Medium Performer
876,Furniture,19,94.5,2.59,8.56,915,1755,6.18,94.5,74.1,57.199999999999996,64.9,38.2,69.58500000000001,366.0,Medium Performer
877,Electronics,15,72.02,5.41,-3.9,2843,963,8.08,72.02,45.9,80.5,80.74,19.200000000000003,57.06999999999999,864.0,Low Performer
878,Apparel,3,81.62,6.68,4.95,2961,264,1.16,81.62,33.2,75.25,94.72,88.4,71.22550000000001,292.0,Medium Performer
879,Pharma,10,95.56,0.97,-0.37,2465,1565,5.95,95.56,90.3,98.15,68.7,40.5,80.93549999999999,43.0,Top Performer
880,Food,6,82.12,6.33,11.37,300,579,8.72,82.12,36.7,43.150000000000006,88.42,12.799999999999997,51.685500000000005,962.0,Low Performer
881,Furniture,21,72.33,6.66,13.81,3807,121,5.27,72.33,33.400000000000006,30.950000000000003,97.58,47.300000000000004,53.9095,922.0,Low Performer
882,Pharma,2,86.28,3.96,12.09,4706,994,1.04,86.28,60.4,39.55,80.12,89.6,72.8485,229.0,Medium Performer
883,Food,24,95.85,7.87,-3.23,968,1346,1.1,95.85,21.299999999999997,83.85,73.08,89.0,71.7655,277.0,Medium Performer
884,Food,4,87.71,6.4,-5.15,1223,1007,4.75,87.71,36.0,74.25,79.86,52.5,64.93650000000001,585.0,Medium Performer
885,Electronics,7,76.79,6.3,1.86,3253,470,2.4,76.79,37.0,90.7,90.6,76.0,70.15200000000002,336.0,Medium Performer
886,Apparel,6,81.53,6.11,-9.82,482,717,6.98,81.53,38.9,50.9,85.66,30.19999999999999,56.425,873.0,Low Performer
887,Apparel,22,83.5,1.63,-9.35,885,896,7.38,83.5,83.7,53.25,82.08,26.200000000000003,67.4105,471.0,Medium Performer
888,Pharma,6,87.38,2.13,3.83,2296,1495,2.6,87.38,78.7,80.85,70.1,74.0,79.8265,63.0,Medium Performer
889,Apparel,2,92.78,3.98,3.01,2312,1898,9.0,92.78,60.2,84.95,62.04,10.0,63.8305,635.0,Medium Performer
890,Furniture,18,72.97,2.48,14.86,947,1125,4.98,72.97,75.2,25.700000000000003,77.5,50.199999999999996,62.336000000000006,700.0,Medium Performer
891,Apparel,20,96.69,3.61,-4.95,3682,1085,2.29,96.69,63.9,75.25,78.3,77.1,79.51950000000001,66.0,Medium Performer
892,Pharma,15,70.37,7.16,-3.55,4617,1838,7.88,70.37,28.400000000000006,82.25,63.24,21.200000000000003,51.112500000000004,971.0,Low Performer
893,Apparel,13,81.1,6.68,-7.16,3865,529,8.11,81.1,33.2,64.2,89.42,18.900000000000006,54.982,909.0,Low Performer
894,Furniture,11,70.82,5.23,12.94,296,821,6.75,70.82,47.699999999999996,35.3,83.58,32.5,53.324,936.0,Low Performer
895,Electronics,21,81.79,6.94,9.45,2479,1131,8.68,81.79,30.599999999999994,52.75,77.38,13.200000000000003,50.4775,982.0,Low Performer
896,Pharma,22,85.77,6.38,10.56,1040,245,7.64,85.77,36.2,47.199999999999996,95.1,23.60000000000001,56.090999999999994,879.0,Low Performer
897,Electronics,19,85.35,3.72,12.57,3360,1934,8.94,85.35,62.8,37.15,61.32,10.600000000000009,55.12949999999999,906.0,Low Performer
898,Electronics,12,74.97,2.01,3.12,976,1407,4.9,74.97,79.9,84.4,71.86,51.0,72.512,244.0,Medium Performer
899,Electronics,3,89.37,4.36,1.28,3488,1614,7.73,89.37,56.4,93.6,67.72,22.69999999999999,66.26299999999999,527.0,Medium Performer
900,Food,19,71.34,6.02,-1.74,2657,936,10.0,71.34,39.800000000000004,91.3,81.28,0.0,53.175000000000004,940.0,Low Performer
901,Food,8,92.86,3.77,4.73,1124,566,7.52,92.86,62.3,76.35,88.68,24.80000000000001,68.71350000000001,399.0,Medium Performer
902,Electronics,16,98.4,5.5,1.36,4072,658,2.03,98.4,45.0,93.2,86.84,79.7,79.374,67.0,Medium Performer
903,Pharma,12,80.19,1.21,1.29,3849,243,5.66,80.19,87.9,93.55,95.14,43.4,78.2585,87.0,Medium Performer
904,Furniture,19,85.52,6.11,13.42,4834,1065,6.29,85.52,38.9,32.900000000000006,78.7,37.1,55.60600000000001,894.0,Low Performer
905,Furniture,24,81.37,6.6,14.6,3201,1322,2.57,81.37,34.0,27.0,73.56,74.3,59.177,795.0,Low Performer
906,Apparel,13,70.2,5.8,9.91,3488,1671,9.67,70.2,42.0,50.45,66.58,3.299999999999997,46.445499999999996,994.0,Low Performer
907,Pharma,7,81.58,7.75,8.92,4623,588,2.58,81.58,22.5,55.4,88.24,74.2,62.073,712.0,Medium Performer
908,Food,21,93.75,6.7,7.01,3541,551,2.6,93.75,33.0,64.95,88.98,74.0,69.8155,351.0,Medium Performer
909,Electronics,24,87.88,7.27,-5.85,756,123,9.24,87.88,27.30000000000001,70.75,97.54,7.599999999999994,55.07549999999999,907.0,Low Performer
910,Apparel,14,73.04,7.5,-8.52,3114,213,5.19,73.04,25.0,57.400000000000006,95.74,48.099999999999994,55.966,884.0,Low Performer
911,Furniture,21,95.41,6.51,7.27,803,1062,1.57,95.41,34.900000000000006,63.650000000000006,78.76,84.3,71.6315,281.0,Medium Performer
912,Food,17,85.93,5.56,8.22,637,652,6.38,85.93,44.400000000000006,58.9,86.96000000000001,36.2,61.65000000000001,724.0,Medium Performer
913,Food,19,95.25,0.54,-8.83,1384,483,6.42,95.25,94.6,55.85,90.34,35.8,76.7965,123.0,Medium Performer
914,Electronics,11,87.41,3.99,13.2,1897,706,1.58,87.41,60.099999999999994,34.0,85.88,84.2,71.776,276.0,Medium Performer
915,Furniture,24,86.79,4.78,-7.72,3984,262,9.75,86.79,52.199999999999996,61.4,94.76,2.5,58.273,827.0,Low Performer
916,Pharma,9,73.16,2.78,-2.85,3976,1831,5.9,73.16,72.2,85.75,63.38,41.0,67.3985,472.0,Medium Performer
917,Food,19,75.02,2.89,6.81,3367,914,6.04,75.02,71.1,65.95,81.72,39.6,66.26549999999999,526.0,Medium Performer
918,Electronics,22,99.16,7.71,-5.75,4070,1955,5.68,99.16,22.900000000000006,71.25,60.9,43.2,60.8905,749.0,Medium Performer
919,Pharma,2,76.85,7.19,-8.61,3205,395,6.5,76.85,28.099999999999994,56.95,92.1,35.0,54.832499999999996,912.0,Low Performer
920,Furniture,24,99.32,6.87,-1.72,4352,71,3.38,99.32,31.299999999999997,91.4,98.58,66.2,74.429,186.0,Medium Performer
921,Food,9,85.96,3.55,9.15,2248,524,3.59,85.96,64.5,54.25,89.52,64.1,71.82249999999999,272.0,Medium Performer
922,Pharma,7,74.07,0.6,0.34,214,439,5.6,74.07,94.0,98.3,91.22,44.0,78.38799999999999,85.0,Medium Performer
923,Pharma,6,72.98,1.1,6.32,2048,589,8.26,72.98,89.0,68.4,88.22,17.400000000000006,66.706,505.0,Medium Performer
924,Pharma,16,76.27,2.84,4.49,3107,1570,1.45,76.27,71.6,77.55,68.6,85.5,76.37349999999999,132.0,Medium Performer
925,Food,23,97.77,0.62,-9.44,2134,1724,6.43,97.77,93.8,52.800000000000004,65.52000000000001,35.7,74.393,187.0,Medium Performer
926,Food,16,82.42,0.63,14.71,4478,1174,8.26,82.42,93.7,26.44999999999999,76.52,17.400000000000006,63.2505,667.0,Medium Performer
927,Apparel,3,81.86,7.37,-8.96,452,752,2.41,81.86,26.299999999999997,55.199999999999996,84.96000000000001,75.9,63.089,679.0,Medium Performer
928,Furniture,2,79.4,5.8,14.2,463,1333,1.14,79.4,42.0,29.0,73.34,88.6,63.724000000000004,643.0,Medium Performer
929,Electronics,24,74.41,2.82,3.75,94,684,3.81,74.41,71.8,81.25,86.32,61.9,73.4725,206.0,Medium Performer
930,Pharma,24,84.64,1.49,14.08,4207,320,6.29,84.64,85.1,29.599999999999994,93.6,37.1,67.887,445.0,Medium Performer
931,Apparel,12,73.9,4.34,-7.13,2517,480,2.24,73.9,56.6,64.35,90.4,77.6,70.5325,316.0,Medium Performer
932,Electronics,11,95.06,0.54,2.26,917,1426,4.84,95.06,94.6,88.7,71.48,51.6,82.941,22.0,Top Performer
933,Apparel,19,81.11,7.54,-5.76,68,1675,5.97,81.11,24.599999999999994,71.2,66.5,40.300000000000004,55.873,886.0,Low Performer
934,Food,19,81.24,3.61,-8.73,414,1478,6.39,81.24,63.9,56.349999999999994,70.44,36.1,63.06349999999999,681.0,Medium Performer
935,Pharma,18,84.22,3.52,5.44,3882,1791,3.47,84.22,64.8,72.8,64.18,65.3,71.86399999999999,266.0,Medium Performer
936,Electronics,9,83.32,3.43,-4.81,629,818,4.6,83.32,65.69999999999999,75.95,83.64,54.0,71.97749999999999,262.0,Medium Performer
937,Electronics,16,99.85,1.02,4.69,595,181,8.01,99.85,89.8,76.55,96.38,19.900000000000006,77.50550000000001,104.0,Medium Performer
938,Electronics,9,86.36,5.29,-7.19,4200,585,9.47,86.36,47.1,64.05,88.3,5.299999999999997,57.1805,860.0,Low Performer
939,Electronics,18,72.65,6.0,-1.7,4923,40,8.76,72.65,40.0,91.5,99.2,12.400000000000006,57.92000000000001,837.0,Low Performer
940,Electronics,13,88.21,5.57,9.54,3089,56,6.08,88.21,44.3,52.300000000000004,98.88,39.2,63.111,677.0,Medium Performer
941,Apparel,9,74.55,1.54,0.93,4187,139,4.69,74.55,84.6,95.35,97.22,53.099999999999994,78.15950000000001,92.0,Medium Performer
942,Pharma,15,70.93,4.84,5.69,4094,361,4.0,70.93,51.6,71.55,92.78,60.0,66.18950000000001,534.0,Medium Performer
943,Food,5,99.12,4.77,6.19,4376,987,2.12,99.12,52.300000000000004,69.05,80.26,78.8,76.95450000000001,118.0,Medium Performer
944,Food,2,93.21,7.01,11.09,502,1878,1.96,93.21,29.900000000000006,44.55,62.44,80.4,64.4445,604.0,Medium Performer
945,Food,2,99.4,3.34,-1.88,4011,1655,7.2,99.4,66.6,90.6,66.9,28.0,72.35,252.0,Medium Performer
946,Food,20,84.34,3.29,7.18,1431,1614,3.34,84.34,67.1,64.1,67.72,66.6,71.78399999999999,273.0,Medium Performer
947,Apparel,17,85.97,5.14,14.04,1517,67,3.29,85.97,48.6,29.80000000000001,98.66,67.1,65.697,555.0,Medium Performer
948,Furniture,15,75.05,5.25,8.26,2788,1139,9.98,75.05,47.5,58.7,77.22,0.19999999999998863,50.957,975.0,Low Performer
949,Pharma,22,77.41,4.02,2.25,1266,821,2.69,77.41,59.800000000000004,88.75,83.58,73.1,74.46350000000001,182.0,Medium Performer
950,Electronics,17,95.16,3.82,5.77,930,1363,2.33,95.16,61.800000000000004,71.15,72.74,76.7,77.2845,109.0,Medium Performer
951,Furniture,6,80.69,4.21,8.49,3864,777,1.89,80.69,57.9,57.55,84.46000000000001,81.1,71.98049999999999,261.0,Medium Performer
952,Food,10,94.8,6.96,5.31,3199,1857,6.22,94.8,30.400000000000006,73.45,62.86,37.800000000000004,60.9035,747.0,Medium Performer
953,Furniture,3,91.27,3.96,-9.58,134,692,6.65,91.27,60.4,52.1,86.16,33.5,65.612,561.0,Medium Performer
954,Pharma,19,75.32,7.55,-5.13,4194,1416,4.29,75.32,24.5,74.35,71.68,57.1,58.461499999999994,818.0,Low Performer
955,Electronics,7,85.22,4.28,10.26,1218,1195,5.82,85.22,57.199999999999996,48.7,76.1,41.8,63.141,675.0,Medium Performer
956,Electronics,10,90.32,7.62,-3.18,4214,1006,8.1,90.32,23.799999999999997,84.1,79.88,19.0,57.448999999999984,850.0,Low Performer
957,Pharma,2,77.05,6.75,8.29,3179,295,8.36,77.05,32.5,58.550000000000004,94.1,16.400000000000006,52.712500000000006,946.0,Low Performer
958,Pharma,10,94.92,3.22,-0.7,3695,1104,9.62,94.92,67.8,96.5,77.92,3.8000000000000114,68.453,412.0,Medium Performer
959,Food,17,86.34,6.98,3.05,2576,1800,8.42,86.34,30.19999999999999,84.75,64.0,15.799999999999997,55.72449999999999,890.0,Low Performer
960,Electronics,14,74.96,1.33,-8.3,2917,1487,6.08,74.96,86.7,58.5,70.26,39.2,67.804,451.0,Medium Performer
961,Furniture,10,87.49,7.44,-5.47,3566,895,2.62,87.49,25.599999999999994,72.65,82.1,73.8,66.5145,517.0,Medium Performer
962,Apparel,22,99.99,5.24,13.93,3417,1600,1.9,99.99,47.599999999999994,30.349999999999994,68.0,81.0,69.4495,371.0,Medium Performer
963,Apparel,14,74.52,0.91,12.25,2244,1868,1.49,74.52,90.9,38.75,62.64,85.1,74.17750000000001,191.5,Medium Performer
964,Pharma,10,94.5,5.33,6.31,3605,406,7.0,94.5,46.7,68.45,91.88,30.0,65.4805,564.0,Medium Performer
965,Food,12,76.22,7.81,1.49,495,1548,8.27,76.22,21.900000000000006,92.55,69.03999999999999,17.30000000000001,52.5875,950.0,Low Performer
966,Apparel,5,93.47,1.02,6.89,3676,35,5.58,93.47,89.8,65.55000000000001,99.3,44.2,79.0935,73.0,Medium Performer
967,Electronics,3,92.04,4.66,5.47,4066,322,1.49,92.04,53.4,72.65,93.56,85.1,78.2355,90.0,Medium Performer
968,Pharma,7,79.01,6.11,4.21,3925,135,5.82,79.01,38.9,78.95,97.3,41.8,63.3605,662.0,Medium Performer
969,Furniture,15,79.77,6.58,-8.52,3387,1441,9.42,79.77,34.2,57.400000000000006,71.18,5.799999999999997,49.36899999999999,984.0,Low Performer
970,Pharma,5,93.78,3.6,5.82,311,1598,6.38,93.78,64.0,70.9,68.03999999999999,36.2,68.813,397.0,Medium Performer
971,Furniture,7,83.84,2.03,9.22,1898,1231,8.28,83.84,79.7,53.9,75.38,17.200000000000003,64.14,618.0,Medium Performer
972,Pharma,20,91.92,0.82,14.85,4075,820,8.2,91.92,91.8,25.75,83.6,18.0,66.34849999999999,524.0,Medium Performer
973,Pharma,7,74.44,4.85,-9.72,2316,197,9.39,74.44,51.5,51.4,96.06,6.099999999999994,53.742999999999995,930.0,Low Performer
974,Pharma,3,95.58,3.9,8.25,141,707,7.93,95.58,61.0,58.75,85.86,20.700000000000003,65.4625,566.0,Medium Performer
975,Furniture,19,91.33,7.62,4.29,4272,1850,7.73,91.33,23.799999999999997,78.55,63.0,22.69999999999999,55.9715,883.0,Low Performer
976,Furniture,14,97.21,0.95,0.85,4225,819,3.11,97.21,90.5,95.75,83.62,68.9,88.29249999999999,2.0,Top Performer
